title_x,tconst,runtimeMinutes,genres_x,averageRating,numVotes,decennie,budget,popularity,release_date,mots_clefs,data.overview,data.poster_image,Comedy,Drama,Documentary,url_trailer
La leggenda del santo bevitore,tt0095513,128.0,Drama,7.1,2402.0,1980,0,4.34,1988-09-01,[],"[""Un vieux monsieur élégant et mystérieux choisit parmi plusieurs clochards qui peuplent les quais de la Seine Andreas Kartak, ancien mineur de Silésie, ayant fait de la prison pour meurtre. Il remet à son protégé un prêt de 200 francs qu'Andreas doit rapporter le dimanche matin après la messe, à l’église Sainte-Marie des Batignolles où se trouve la statue de sainte Thérèse de Lisieux. Ce prêt inespéré va précipiter la vie d'Andreas qui va rencontrer une série de personnages clés, personnages qui le détermineront à rapporter le billet à la sainte.""]",https://image.tmdb.org/t/p/w500/bjAh3twWB7Kl1RH2xkTNXAZcgMl.jpg,0,1,0,
La maison assassinée,tt0095567,110.0,"Crime,Drama,Mystery",7.0,687.0,1980,0,2.745,1988-02-01,['après la Première Guerre mondiale'],"[""A son retour de la guerre de 14, Séraphin apprend que sa famille a été égorgée. Il retrouve des documents qui lui indiquent les coupables. Mais les présumés assassins meurent avant qu'il ne puisse accomplir sa terrible vengeance.""]",https://image.tmdb.org/t/p/w500/toO7ehpvoLbuRkc3Ftq4B7hjPiN.jpg,0,1,0,
"Manika, une vie plus tard",tt0095584,106.0,Drama,6.5,82.0,1980,0,1.4,1989-05-26,['spiritisme'],"[""Dans un petit village de pêcheurs sur les bords de l'Océan indien, à la grande frayeur de ses parents, Manika, dix ans, fait d'étranges rêves à propos d'un pays, d'une ville, d'une famille, d'une maison qu'elle ne devrait pas connaître. On l'accuse de mensonge et de fabulation, mais Manika est convaincue qu'il s'agit d'une vie antérieure: épouse d'un riche Brahmane, elle serait morte en couches. Un professeur va l'aider à découvrir la vérité...""]",https://image.tmdb.org/t/p/w500/jBm4uy1ZHOZIaAVXu8m1VClEIgW.jpg,0,1,0,
La méridienne,tt0095625,80.0,Drama,6.2,80.0,1980,0,1.229,1988-06-14,[],"['Célibataire habitant une vieille maison, ""La Méridienne"", François demande à ses deux meilleures amies, Marie et Marthe, de l\'aider à trouver la femme de sa vie. Il décide d\'engager Dubois, un détective chargé de veiller sur lui. Au cours de sa filature, Dubois tombe amoureux de Marie.']",https://image.tmdb.org/t/p/w500/fJVpAVfrf7I9EPuBNpRCa9Hq4hN.jpg,0,1,0,
Ya bon les blancs,tt0095718,95.0,"Comedy,Drama",6.1,221.0,1980,0,1.4,1988-01-20,"['racisme', 'colonialisme', 'néo-colonialisme']","[""L'histoire d'une épopée moderne dans ce qu'elle a de plus dérisoire. Les Européens de l'opération baptisés Anges bleus volent au secours des noirs en leur amenant des tonnes de leurs surplus alimentaires. Mais ceux qui font le voyage, sont eux-mêmes des surplus de notre société, des gens perdus et névrosés...""]",https://image.tmdb.org/t/p/w500/rZPwdYSv4oFaABbgH44sBZQn4JP.jpg,1,1,0,
L'oeuvre au noir,tt0095773,110.0,"Drama,History",6.9,514.0,1980,0,1.998,1988-05-13,"['adapté d’un roman ou d’un livre', 'bisexualité', 'brûlage de livres', 'alchimie', 'naturalisme', 'médecin médiéval']","['Les Flandres, au milieu du XVIe siècle. Sébastien Theus, médecin alchimiste, dont le véritable nom est Zénon, revient clandestinement à Bruges, sa ville natale. Malgré de puissants protecteurs - dont le Prieur des Cordeliers - Zénon, recherché depuis longtemps pour dissidence et écrits subversifs, va être arrêté, jugé et condamné au bûcher.']",https://image.tmdb.org/t/p/w500/syao3ztOKFtVYheoqgPp5zefL66.jpg,0,1,0,
Peaux de vaches,tt0095842,90.0,Drama,6.6,227.0,1980,0,0.836,1989-05-31,['réalisatrice'],"[""Ivres, les frères Roland et Gérard Malard mettent le feu à la ferme du second, provoquant la mort d'un vagabond. Dix ans plus tard, Roland revient chez Gérard, bouleversant sa nouvelle vie...""]",https://image.tmdb.org/t/p/w500/vQ7sqr5JX5NsQh7PSqLlWa2pXUG.jpg,0,1,0,https://www.youtube.com/watch?v=yT8aIFsn0Yw
Promis... juré!,tt0095915,98.0,"Comedy,War",6.1,105.0,1980,0,0.84,1987-12-09,[],"[""Les aventures amoureuses de Pierre Marie, gamin de douze ans dans une petite ville de Bretagne pendant la Seconde Guerre mondiale. Pierre Marie souffre d'un appendice nasal légèrement plus proéminent que la moyenne de ses congénères. Ce complexe le desservant dans un premier temps, finira par être le détonateur de son succès auprès des femmes et de toute la population de la ville.""]",https://image.tmdb.org/t/p/w500/nEM1uvK1v6wMLLLsxusfnDt02fS.jpg,1,0,0,
Quelques jours avec moi,tt0095943,131.0,"Comedy,Drama,Romance",7.0,1310.0,1980,0,3.973,1988-08-14,"['supermarché', 'appartement', 'penthouse', 'Limoges', 'employé', 'bonne', 'millionnaire']","[""Un fils de bonne famille, Martial, mal dans sa peau, dépressif, PDG d'une chaîne de supermarchés, profite de raisons professionnelles pour prendre un peu de recul. Il se pose à Limoges, semant le trouble dans la vie des bourgeois locaux (dont les gérants du supermarché de la ville, Monsieur Fonfrin et sa femme) comme dans le cœur d'une petite provinciale, Francine, à qui il propose de rester quelques jours avec lui, en échange de quoi elle pourra se voir offrir tout ce qu'elle veut. Au cours du film, les personnalités des personnages se révèlent, et changent même ; ainsi, Monsieur Fonfrin, présenté alors comme un riche bourgeois aspirant seulement à son enrichissement personnel, va se révéler être à la fin un des personnages les plus attachants, enclin à aider quiconque, tout le temps, soutenant Martial (dans le dos duquel il se moquait) et proposant à chaque fois de lui apporter son aide.""]",https://image.tmdb.org/t/p/w500/kOPfRCxaBcaNp3bVbYxNgeRT6hY.jpg,1,1,0,
La table tournante,tt0096209,80.0,"Animation,Biography,Comedy",7.1,299.0,1980,0,0.654,1988-12-21,"['briser le quatrième mur', 'compilation', 'rétrospective', 'compilation courte']","[""Un gros ours marche dans la neige. Il s'arrête devant une maison, ouvre la porte et se transforme en Paul Grimault entrant dans son atelier de dessinateur. Là, une boule de papier froissé s'anime et devient un petit clown multicolore…""]",https://image.tmdb.org/t/p/w500/6N9LL2ZRCtqXNVO2IyCFdeHoGCp.jpg,1,0,0,
Trois places pour le 26,tt0096309,106.0,"Biography,Drama,Musical",6.3,493.0,1980,0,2.038,1988-11-23,['comédie musicale'],"[""Sur les marches de la gare Saint-Charles de Marseille, Yves Montand fête son retour dans la ville de sa jeunesse où il vient présenter un nouveau spectacle qui retrace les principaux épisodes de sa vie. Il ne remarque pas, dans la foule de ses admirateurs, une jeune fille aux yeux éblouis de bonheur : Marion, une de ses nouvelles fans... Tandis que les répétitions vont bon train à l'Opéra, Marion, pour obtenir, avec ses copines, trois places pour le 26 du mois, se décide à aller voir le Maître lui-même, arguant de la passion qu'elle lui voue depuis toujours.""]",https://image.tmdb.org/t/p/w500/rKSHv654ordqzk14qyVhwiE4Ite.jpg,0,1,0,https://www.youtube.com/watch?v=_eOmT5X5f-I
Une affaire de femmes,tt0096336,108.0,"Drama,History,Romance",7.5,6240.0,1980,0,7.783,1988-09-14,"['adapté d’un roman ou d’un livre', 'Seconde Guerre mondiale', 'inspiré d’une histoire vraie', 'prostitution', 'collaborationnisme nazi', 'années 1940', 'avortement', 'France occupée (1940-44)']","[""Marie, mère de famille, accepte d'aider une jeune voisine à se débarrasser d'un enfant non désiré. Encouragée par le succès, elle entame un processus qui en fera une faiseuse d'anges, et une femme adultère. Mais la dureté de la vie sous le régime de Vichy la rattrape, elle est dénoncée par son mari et finira guillotinée pour l'exemple. Comment la mauvaise conscience de la France de Vichy se soulageait en condamnant à mort et en exécutant Marie, la «\xa0faiseuse d'anges\xa0». Une des toutes dernières femmes exécutées en France le 31 juillet 1943.""]",https://image.tmdb.org/t/p/w500/gNYGQwXpgW6T3QNy42f4uQnzD97.jpg,0,1,0,https://www.youtube.com/watch?v=j6DiJ5gn9JU
Une histoire de vent,tt0096337,80.0,"Drama,Fantasy",6.7,1035.0,1980,0,2.099,1988-09-09,['réalisatrice'],[],https://image.tmdb.org/t/p/w500/7239j9sBDsKF35gaUZURkFeXjVd.jpg,0,1,0,
Urgences,tt0096351,105.0,Documentary,7.7,221.0,1980,0,0.6,1988-01-24,[],"[""Le service des urgences psychiatriques de l'Hôtel Dieu, unique hôpital a recevoir quiconque à toute heure sans exception d'âge, de sexe, de pays. Un constat lucide et un regard spontané en dehors de l'inévitable morale humaniste.""]",https://image.tmdb.org/t/p/w500/znKaghCTrUtRwM9nF8a6DilOaLU.jpg,0,0,1,
La vie est un long fleuve tranquille,tt0096386,90.0,Comedy,6.8,5049.0,1980,0,7.998,1988-02-03,"['satire sociale', 'différences de classe', 'jumeaux', 'jumeaux séparés à la naissance', 'échangés à la naissance']","[""Dans une petite ville du nord de la France, deux familles nombreuses, les Le Quesnoy et les Groseille, d'origines bien différentes, n'auraient jamais du se rencontrer. Mais c'était sans compter sur Josette, l'infirmière devouée du docteur Mavial, amoureuse et lasse d'attendre qu'il quitte sa femme. Dans un moment d'égarement la douce infirmière a échangé deux nouveau-nés, un Groseille (les pauvres) contre un Le Quesnoy (les riches), pour se venger de la vie et du docteur. Comprenant que Mavial ne l'épousera jamais, elle révèle le-pot-aux roses aux deux familles...""]",https://image.tmdb.org/t/p/w500/yxlSmTxGo5aN6k7N3ayujVnR2lV.jpg,1,0,0,
À gauche en sortant de l'ascenseur,tt0096517,83.0,"Comedy,Romance",6.6,2126.0,1980,0,4.323,1988-08-31,[],"[""Yan qui attend un rendez-vous galant se trouve embarrassé par sa voisine qui a claqué la porte de chez elle alors qu'elle était sur le paillasson en petite tenue.""]",https://image.tmdb.org/t/p/w500/f545ywREytB7X4NtksT6w7p0zvJ.jpg,1,0,0,
Après la guerre,tt0096828,105.0,"Comedy,Drama,War",6.8,527.0,1980,0,2.579,1989-04-26,"['désertion', 'Seconde Guerre mondiale', 'soldat allemand', 'aventure pour enfants', 'enfants fugueurs', 'enfants en temps de guerre', 'enfants en guerre']","[""En 1944 deux enfants fuient le village dans lequel ils sont en pension pour se rendre chez leur mère à Lyon. En chemin, ils font la connaissance d'un soldat allemand qui déserte. Bientôt une véritable amitié les lie malgré le caractère bougon de l'officier. Celui-ci devient leur protecteur...""]",https://image.tmdb.org/t/p/w500/pwsGEnEbuOnuRKhC1QIFuN8Ea4e.jpg,1,1,0,
Astérix et le Coup du menhir,tt0096842,81.0,"Adventure,Animation,Comedy",6.4,9400.0,1980,0,11.49,1989-10-04,"['amnésie', 'Rome, Italie', 'Empire romain', 'magie', 'village', 'dessin animé', 'assault', 'romain', 'forêt', 'druide', 'adapté d’une bande dessinée', 'fiction historique', 'soldat', 'guerrier', '1er siècle']","[""Lorsqu'Obélix percute le pauvre Panoramix avec un menhir, le druide s'évanouit et, au réveil, devient incapable de retrouver la formule de sa potion magique. Astérix et son fidèle compagnon vont alors devoir s'employer pour déjouer les tours des Romains et d'un étrange devin...""]",https://image.tmdb.org/t/p/w500/uu0Ixw36nxrzsx03Tdfak2qN1VU.jpg,1,0,0,
Australia,tt0096854,140.0,Drama,6.3,244.0,1980,0,1.4,1989-09-12,"['Seconde Guerre mondiale', 'Belgique', 'pilotes de chasse']",[],https://image.tmdb.org/t/p/w500/vqGfFMJaRT4wlZEqzWwRyY9S15P.jpg,0,1,0,
L'Autrichienne,tt0096857,98.0,"Biography,Drama,History",6.1,134.0,1990,0,1.164,1990-09-19,"['Révolution française', 'Marie-Antoinette']","[""Une femme enfermée à la prison de la Conciergerie, dans la plus lugubre des cellules. Dans ce cachot, deux gendarmes derrière un paravent. Cette femme a trente-sept ans, mais déjà ses cheveux sont blancs. Elle est malade, affligée de terribles hémorragies. Cette femme se nomme Marie-Antoinette de Lorraine, d'Autriche. Voici les quatre derniers jours de Marie-Antoinette.""]",https://image.tmdb.org/t/p/w500/ha1i7utOUooxiXPNYyv8hk7BH0d.jpg,0,1,0,
Les baisers de secours,tt0096878,90.0,Drama,6.8,373.0,1980,0,1.265,1989-05-31,[],"[""Pour son nouveau film, un cinéaste choisit de confier le premier rôle féminin à une actrice connue. Sa femme, également comédienne, prend cette décision comme une trahison, d'autant que le scénario est largement autobiographique.""]",https://image.tmdb.org/t/p/w500/fWQG0J7GpG0JyHwDMrgwbI0TnFu.jpg,0,1,0,
Le café des Jules,tt0097002,65.0,Drama,6.9,73.0,1980,0,1.4,1989-04-29,[],"[""Entre le foot et le tiercé, les habitués d'un bistrot passent le temps en chahutant un jeune homme puis en violant la jeune femme qui s'interpose pour le défendre.""]",https://image.tmdb.org/t/p/w500/3VgyNczwS5OZd4bCsrsB29Cl29Y.jpg,0,1,0,
Conte de printemps,tt0097106,108.0,"Comedy,Drama,Romance",7.1,6391.0,1990,0,9.163,1990-04-04,"['vacances', 'relation entre cousins', 'philosophe']","[""Jeanne, jeune professeur de philosophie, fait son année de stage dans un lycée de la région parisienne. Le plus souvent, elle habite chez son fiancé Mathieu. Comme il est absent pour une semaine, elle préfère rejoindre son propre studio. Celui-ci est occupé par sa cousine et son fiancé. Jeanne n'ose pas mettre le couple dehors. Elle se rend à l'invitation d'une ancienne amie de l'université, qui pend la crémaillère. Au cours de celle-ci, elle rencontre Natacha qui l'invite chez elle.""]",https://image.tmdb.org/t/p/w500/9cQIlBBRTKPcccyDf9jwR3dEVN1.jpg,1,1,0,
Les enfants du désordre,tt0097279,98.0,Drama,6.1,198.0,1980,0,1.365,1989-11-22,['réalisatrice'],"[""La tentative de réinsertion d'une jeune détenue, tout juste libérée, par l'apprentissage du théâtre.""]",https://image.tmdb.org/t/p/w500/438U5fwzohy4XCPACkteuoeWgUr.jpg,0,1,0,
Et la lumière fut,tt0097297,105.0,"Comedy,Drama",7.2,407.0,1980,0,0.904,1989-11-20,[],"[""En Afrique, dans un village au cœur de la forêt mystérieuse, un peuple vit heureux, au rythme des coutumes ancestrales. Jusqu'au jour où l'arrivée de bûcherons bouleverse l'existence des habitants.""]",https://image.tmdb.org/t/p/w500/4r1fj4sRWxGitGyAwd5WYxFeddy.jpg,1,1,0,
La femme de Rose Hill,tt0097347,95.0,Drama,6.7,120.0,1980,0,0.99,1989-11-22,[],"[""Marcel, qui tient avec sa mère une ferme en Suisse, s'est choisi une femme par correspondance, sur un catalogue d'agence. Julie, une belle Noire venue d'une île de l'Océan Indien, débarque en plein hiver dans le canton de Vaud. Renfermée sur elle-même, quasi muette, elle reste insensible aux sentiments bourrus de Marcel. Même après le mariage, elle continue à faire chambre à part et se mêle difficilement aux travaux de la ferme, si bien que Marcel lui donne le choix\xa0: être sa femme ou partir.""]",https://image.tmdb.org/t/p/w500/dP2pEUlvUOB78PBoDvy27OJ6gZo.jpg,0,1,0,
Force majeure,tt0097376,86.0,Drama,6.2,522.0,1980,0,2.373,1989-04-04,[],"[""Philippe, Daniel et Hans se rencontrent au cours d'un voyage en Asie et passent quelques semaines ensemble. Au moment de leur départ, Philippe et Daniel laissent à Hans qui reste encore quelques temps leur part de haschisch. Dix-huit mois plus tard, Malcolm Forrest, avocat d'Amnesty International, retrouve la trace de Philippe, étudiant à Paris et de Daniel, chômeur et père de famille dans la banlieue lilloise. Hans a été arrêté le lendemain de leur départ pour trafic de drogue et a été condamné à la peine de mort. Il reste cinq jours avant l'exécution.""]",https://image.tmdb.org/t/p/w500/3ZtWAO07BL1H6AKbWKiiB38dQAx.jpg,0,1,0,
Guerriers et captives,tt0097462,99.0,Drama,6.1,50.0,1980,0,0.96,1990-09-05,"['Amérindien', 'Patagonie, Argentine', 'conflit ethnique']",[],https://image.tmdb.org/t/p/w500/ytYs98qqVmiY45cxkqNgJbj8uDL.jpg,0,1,0,
"Hiver 54, l'abbé Pierre",tt0097515,102.0,"Biography,Drama",6.1,340.0,1980,0,2.122,1989-10-31,"['service communautaire', 'action communautaire', 'esprit communautaire', 'histoire sociale', 'personnes célèbres', 'dignité humaine', 'développement communautaire', 'drame communautaire', 'organisation communautaire']","[""1954, l'hiver est particulièrement rigoureux et 9 ans après la guerre, la priorité n'est pas au logement. Des sans-abris dorment dans la rue, alors que certains trouvent asile dans la maison de l'abbé Pierre. Ancien député, ancien résistant et créateur des Chiffonniers Bâtisseurs d'Emmaüs, il se consacre aux plus déshérités. Il propose au Sénat le projet de «\xa0cités d'urgence\xa0» qui le refusera dans la nuit du 3 au 4 janvier. Cette même nuit, un bébé meurt gelé par le froid. Il lance alors un appel poignant à la radio afin de recueillir des dons et le Figaro publie une lettre ouverte.""]",https://image.tmdb.org/t/p/w500/qNBgjmZYSJVNDe1jGMjLEKjFflA.jpg,0,1,0,
In una notte di chiaro di luna,tt0097574,110.0,Drama,6.2,385.0,1980,0,1.4,1989-09-05,['réalisatrice'],[],https://image.tmdb.org/t/p/w500/8S4FU0xQDbL4MecpiDd8i0Xvpzg.jpg,0,1,0,
Je suis le seigneur du château,tt0097614,90.0,"Drama,Romance,Thriller",6.8,709.0,1980,0,1.744,1989-02-22,[],"[""Après la mort de sa femme, Jean Breaud décide d'engager pour les vacances une gouvernante, Mme Vernet, pour s'occuper de son fils Thomas. Mme Vernet, dont le mari a été porté disparu pendant la guerre d'Indochine, a également un fils, Charles, du même âge que Thomas. Mme Vernet et son fils arrivent par un bel après-midi d'été au château. La rencontre de M. Breaud et Mme Vernet est courtoise, chacun attentif à la solitude de l'autre. Thomas, caché dans la plus haute tour, observe les intrus et se prépare à défendre son territoire""]",https://image.tmdb.org/t/p/w500/hXcDA0tkgqdt9xbRxCsrrMEOQud.jpg,0,1,0,
